"expiry_dt","strike_pr","ce_volume","pe_volume","total_volume","total_open_interest"
"2019-12-26","3250.00","1","3","4","3850"
"2019-12-26","3300.00","2","0","2","2400"
"2019-12-26","3350.00","3","0","3","2500"
"2019-12-26","3400.00","9","1","10","4950"
"2019-12-26","3450.00","0","0","0","0"
"2019-12-26","3500.00","4","0","4","2500"
"2019-12-26","3550.00","0","0","0","0"
"2019-12-26","3600.00","5","31","36","22750"
"2019-12-26","3650.00","0","0","0","0"
"2019-12-26","3700.00","0","15","15","12250"
"2019-12-26","3750.00","0","0","0","0"
"2019-12-26","3800.00","0","9","9","3500"
"2019-12-26","3850.00","0","0","0","0"
"2019-12-26","3900.00","10","0","10","15500"
"2019-12-26","3950.00","0","0","0","0"
"2019-12-26","4000.00","0","52","52","16750"
"2019-12-26","4050.00","0","1","1","1400"
"2019-12-26","4100.00","2","4","6","6750"
"2019-12-26","4150.00","0","0","0","0"
"2019-12-26","4200.00","33","2","35","21250"
"2019-12-26","4250.00","0","0","0","0"
"2019-12-26","4300.00","24","0","24","19000"
"2019-12-26","4350.00","0","0","0","0"
"2019-12-26","4400.00","55","0","55","25950"
"2019-12-26","4450.00","0","0","0","0"
"2019-12-26","4500.00","11","0","11","6150"
"2019-12-26","4550.00","0","0","0","0"
"2019-12-26","4600.00","14","0","14","630575"
"2019-12-26","4650.00","0","0","0","0"
"2019-12-26","4700.00","59","0","59","18650"
"2019-12-26","4750.00","0","0","0","0"
"2019-12-26","4800.00","19","0","19","21250"
"2019-12-26","4850.00","0","0","0","0"
"2019-12-26","4900.00","5","0","5","4750"
"2019-12-26","4950.00","0","0","0","0"
"2019-12-26","5000.00","224","0","224","2281425"
"2019-12-26","5050.00","0","0","0","0"
"2019-12-26","5100.00","0","0","0","0"
"2019-12-26","5150.00","0","0","0","0"
"2019-12-26","5200.00","0","0","0","0"
"2019-12-26","5250.00","0","0","0","0"
"2019-12-26","5300.00","0","0","0","0"
"2019-12-26","5350.00","0","0","0","0"
"2019-12-26","5400.00","0","0","0","0"
"2019-12-26","5500.00","0","100","100","517500"
"2019-12-26","5600.00","0","0","0","0"
"2019-12-26","5700.00","0","0","0","0"
"2019-12-26","5800.00","0","0","0","0"
"2019-12-26","5900.00","0","0","0","0"
"2019-12-26","6000.00","4","71","75","25425"
"2019-12-26","6100.00","0","0","0","0"
"2019-12-26","6200.00","0","0","0","0"
"2019-12-26","6300.00","0","0","0","0"
"2019-12-26","6400.00","0","0","0","196650"
"2019-12-26","6500.00","0","11","11","7800"
"2019-12-26","6600.00","0","44","44","176775"
"2019-12-26","6700.00","0","1","1","375"
"2019-12-26","6800.00","0","47","47","6975"
"2019-12-26","6900.00","0","72","72","5025"
"2019-12-26","7000.00","1297","1122","2419","1388275"
"2019-12-26","7100.00","2","30","32","3525"
"2019-12-26","7200.00","40","14","54","2925"
"2019-12-26","7300.00","66","10","76","5625"
"2019-12-26","7400.00","73","11","84","8850"
"2019-12-26","7500.00","269","28","297","342050"
"2019-12-26","7600.00","57","0","57","6975"
"2019-12-26","7700.00","27","27","54","103725"
"2019-12-26","7800.00","126","0","126","158850"
"2019-12-26","7900.00","27","0","27","146550"
"2019-12-26","8000.00","2810","1309","4119","13170750"
"2019-12-26","8100.00","3","14","17","126325"
"2019-12-26","8200.00","8","93","101","770100"
"2019-12-26","8300.00","0","48","48","20534400"
"2019-12-26","8400.00","0","0","0","36225"
"2019-12-26","8500.00","210","252","462","22905300"
"2019-12-26","8600.00","141","14","155","78173000"
"2019-12-26","8700.00","138","7","145","68949900"
"2019-12-26","8800.00","1","0","1","9180825"
"2019-12-26","8900.00","1","0","1","16680150"
"2019-12-26","9000.00","37561","7120","44681","61968025"
"2019-12-26","9100.00","4","24","28","63575"
"2019-12-26","9200.00","1","0","1","16824175"
"2019-12-26","9300.00","0","11","11","367425"
"2019-12-26","9400.00","0","0","0","1040175"
"2019-12-26","9500.00","44886","21592","66478","59123000"
"2019-12-26","9600.00","1","0","1","16650"
"2019-12-26","9650.00","0","0","0","0"
"2019-12-26","9700.00","0","25","25","212175"
"2019-12-26","9750.00","0","0","0","0"
"2019-12-26","9800.00","5","0","5","317425"
"2019-12-26","9850.00","0","0","0","0"
"2019-12-26","9900.00","6","44","50","462500"
"2019-12-26","9950.00","0","0","0","0"
"2019-12-26","10000.00","23955","46429","70384","69773700"
"2019-12-26","10050.00","0","0","0","0"
"2019-12-26","10100.00","3","163","166","1142025"
"2019-12-26","10150.00","0","0","0","0"
"2019-12-26","10200.00","768","210","978","5981175"
"2019-12-26","10250.00","0","0","0","0"
"2019-12-26","10300.00","0","0","0","150075"
"2019-12-26","10350.00","0","0","0","0"
"2019-12-26","10400.00","1","1073","1074","311550"
"2019-12-26","10450.00","0","0","0","0"
"2019-12-26","10500.00","9200","61336","70536","47926275"
"2019-12-26","10550.00","0","0","0","0"
"2019-12-26","10600.00","0","374","374","101400"
"2019-12-26","10650.00","0","0","0","0"
"2019-12-26","10700.00","7","982","989","8268900"
"2019-12-26","10750.00","4","0","4","0"
"2019-12-26","10800.00","23","3006","3029","511875"
"2019-12-26","10850.00","0","0","0","0"
"2019-12-26","10900.00","8","2100","2108","470100"
"2019-12-26","10950.00","0","0","0","0"
"2019-12-26","11000.00","41545","135580","177125","104122650"
"2019-12-26","11050.00","0","0","0","0"
"2019-12-26","11100.00","66","2967","3033","445950"
"2019-12-26","11150.00","0","0","0","0"
"2019-12-26","11200.00","262","7244","7506","1011375"
"2019-12-26","11250.00","0","0","0","0"
"2019-12-26","11300.00","560","7073","7633","1119300"
"2019-12-26","11350.00","0","0","0","0"
"2019-12-26","11400.00","145","6825","6970","663375"
"2019-12-26","11450.00","0","0","0","0"
"2019-12-26","11500.00","48054","89781","137835","37316325"
"2019-12-26","11550.00","1","0","1","1125"
"2019-12-26","11600.00","1193","9965","11158","12667200"
"2019-12-26","11650.00","0","0","0","0"
"2019-12-26","11700.00","7705","21317","29022","4909500"
"2019-12-26","11750.00","4","0","4","825"
"2019-12-26","11800.00","5487","13526","19013","2625075"
"2019-12-26","11850.00","0","4","4","900"
"2019-12-26","11900.00","6144","12006","18150","1448325"
"2019-12-26","11950.00","0","3","3","675"
"2019-12-26","12000.00","109818","56988","166806","78833550"
"2019-12-26","12050.00","0","0","0","0"
"2019-12-26","12100.00","9021","1457","10478","753075"
"2019-12-26","12150.00","0","0","0","0"
"2019-12-26","12200.00","21573","863","22436","3557025"
"2019-12-26","12250.00","0","0","0","0"
"2019-12-26","12300.00","13816","168","13984","750750"
"2019-12-26","12350.00","0","0","0","0"
"2019-12-26","12400.00","10877","47","10924","565725"
"2019-12-26","12450.00","0","0","0","0"
"2019-12-26","12500.00","63378","10463","73841","49929900"
"2019-12-26","12550.00","0","0","0","0"
"2019-12-26","12600.00","9686","1","9687","1138050"
"2019-12-26","12650.00","0","0","0","0"
"2019-12-26","12700.00","3918","0","3918","342225"
"2019-12-26","12750.00","0","0","0","0"
"2019-12-26","12800.00","0","0","0","0"
"2019-12-26","12850.00","0","0","0","0"
"2019-12-26","12900.00","1","0","1","150"
"2019-12-26","12950.00","0","0","0","0"
"2019-12-26","13000.00","34653","15459","50112","62386350"
"2019-12-26","13050.00","0","0","0","0"
"2019-12-26","13100.00","0","0","0","0"
"2019-12-26","13150.00","0","0","0","0"
"2019-12-26","13200.00","0","0","0","0"
"2019-12-26","13250.00","0","0","0","0"
"2019-12-26","13300.00","0","0","0","0"
"2019-12-26","13350.00","0","0","0","0"
"2019-12-26","13400.00","0","0","0","0"
"2019-12-26","13450.00","0","0","0","0"
"2019-12-26","13500.00","12628","27955","40583","14703450"
"2019-12-26","13600.00","0","0","0","0"
"2019-12-26","13700.00","0","0","0","0"
"2019-12-26","13750.00","0","0","0","0"
"2019-12-26","13800.00","0","0","0","0"
"2019-12-26","13900.00","4","0","4","3000"
"2019-12-26","14000.00","6659","6615","13274","1937625"
"2019-12-26","14100.00","0","0","0","0"
"2019-12-26","14200.00","0","0","0","0"
"2019-12-26","14250.00","0","0","0","0"
"2019-12-26","14300.00","0","0","0","0"
"2019-12-26","14400.00","0","0","0","0"
"2019-12-26","14500.00","285","214","499","254850"
"2019-12-26","14600.00","0","0","0","0"
"2019-12-26","14700.00","0","0","0","0"
"2019-12-26","14750.00","0","0","0","0"
"2019-12-26","14800.00","0","0","0","0"
"2019-12-26","14900.00","0","0","0","0"
"2019-12-26","15000.00","0","0","0","0"
"2019-12-26","15100.00","0","0","0","0"
"2019-12-26","15200.00","0","0","0","0"
"2019-12-26","15250.00","0","0","0","0"
"2019-12-26","15300.00","0","0","0","0"
"2019-12-26","15400.00","0","0","0","0"
"2019-12-26","15500.00","0","0","0","0"
"2019-12-26","15600.00","0","0","0","0"
"2019-12-26","15700.00","0","0","0","0"
"2019-12-26","15750.00","0","0","0","0"
"2019-12-26","15800.00","0","0","0","0"
"2019-12-26","15900.00","0","0","0","0"
"2019-12-26","16000.00","0","0","0","0"
"2019-12-26","16100.00","0","0","0","0"
"2019-12-26","16200.00","0","0","0","0"
"2019-12-26","16250.00","0","0","0","0"
"2019-12-26","16300.00","0","0","0","0"
"2019-12-26","16400.00","0","0","0","0"
"2019-12-26","16500.00","0","0","0","0"
"2019-12-26","16600.00","0","0","0","0"
"2019-12-26","16700.00","0","0","0","0"
"2019-12-26","16750.00","0","0","0","0"
"2019-12-26","16800.00","0","0","0","0"
"2019-12-26","16900.00","0","0","0","0"
"2019-12-26","17000.00","0","0","0","0"
"2019-12-26","17100.00","0","0","0","0"
"2019-12-26","17200.00","0","0","0","0"
"2019-12-26","17250.00","0","0","0","0"
"2019-12-26","17500.00","0","0","0","0"
"2019-12-26","17750.00","0","0","0","0"
"2019-12-26","18000.00","0","15","15","5175"
"2019-12-26","18250.00","0","0","0","0"
"2019-12-26","18500.00","0","0","0","0"
"2019-12-26","18750.00","0","0","0","0"
"2019-12-26","19000.00","0","1","1","75"
"2019-12-26","19250.00","0","0","0","0"
"2019-12-26","19500.00","0","0","0","0"
"2019-12-26","19750.00","0","0","0","0"
"2019-12-26","20000.00","1","0","1","25"
"2019-12-26","20250.00","0","0","0","0"
"2019-12-26","20500.00","0","0","0","0"
"2019-12-26","20750.00","0","0","0","0"
"2019-12-26","21000.00","1","4","5","325"
"2019-12-26","21250.00","0","0","0","0"
"2019-12-26","21500.00","1","5","6","475"
"2019-12-26","21750.00","0","0","0","0"
"2019-12-26","22000.00","1","0","1","50"
"2019-12-26","22250.00","0","0","0","0"
"2019-12-26","22500.00","0","0","0","0"
"2019-12-26","22750.00","0","0","0","0"
"2019-12-26","23000.00","0","0","0","0"
"2019-12-26","23250.00","0","0","0","0"
"2019-12-26","23500.00","0","0","0","0"
"2019-12-26","24000.00","0","0","0","0"
"2019-12-26","24500.00","0","0","0","0"
"2019-12-26","25000.00","0","0","0","0"
"2019-12-26","25500.00","0","0","0","0"
"2019-12-26","26000.00","0","0","0","0"
"2019-12-26","26100.00","0","0","0","0"
"2019-12-26","26200.00","0","0","0","0"
"2019-12-26","26300.00","0","0","0","0"
"2019-12-26","26400.00","0","0","0","0"
"2019-12-26","26500.00","0","3","3","1140"
"2019-12-26","26600.00","0","0","0","0"
"2019-12-26","26700.00","0","0","0","0"
"2019-12-26","26800.00","0","0","0","0"
"2019-12-26","26900.00","0","0","0","0"
"2019-12-26","27000.00","1","0","1","100"
"2019-12-26","27100.00","0","0","0","0"
"2019-12-26","27200.00","0","0","0","0"
"2019-12-26","27300.00","0","0","0","0"
"2019-12-26","27400.00","0","0","0","0"
"2019-12-26","27500.00","0","2","2","160"
"2019-12-26","27600.00","0","0","0","0"
"2019-12-26","27700.00","0","0","0","0"
"2019-12-26","27800.00","0","0","0","0"
"2019-12-26","27900.00","0","0","0","0"
"2019-12-26","28000.00","30","855","885","39360"
"2019-12-26","28100.00","0","0","0","0"
"2019-12-26","28200.00","0","0","0","0"
"2019-12-26","28300.00","0","0","0","0"
"2019-12-26","28400.00","0","0","0","0"
"2019-12-26","28500.00","9","177","186","7780"
"2019-12-26","28600.00","0","2400","2400","576000"
"2019-12-26","28700.00","0","0","0","0"
"2019-12-26","28800.00","0","0","0","0"
"2019-12-26","28900.00","0","0","0","0"
"2019-12-26","29000.00","339","1613","1952","67940"
"2019-12-26","29100.00","0","0","0","0"
"2019-12-26","29200.00","0","0","0","0"
"2019-12-26","29300.00","0","0","0","0"
"2019-12-26","29400.00","0","0","0","0"
"2019-12-26","29500.00","52","950","1002","26420"
"2019-12-26","29600.00","0","0","0","0"
"2019-12-26","29700.00","0","0","0","0"
"2019-12-26","29800.00","0","0","0","0"
"2019-12-26","29900.00","0","0","0","0"
"2019-12-26","30000.00","11410","5399","16809","434960"
"2019-12-26","30100.00","0","0","0","0"
"2019-12-26","30200.00","0","1","1","600"
"2019-12-26","30300.00","10","0","10","900"
"2019-12-26","30400.00","0","1","1","100"
"2019-12-26","30500.00","766","1122","1888","35340"
"2019-12-26","30600.00","0","0","0","0"
"2019-12-26","30700.00","0","0","0","0"
"2019-12-26","30800.00","0","0","0","0"
"2019-12-26","30900.00","0","0","0","0"
"2019-12-26","31000.00","2271","3098","5369","84960"
"2019-12-26","31100.00","0","0","0","0"
"2019-12-26","31200.00","0","0","0","0"
"2019-12-26","31300.00","0","0","0","0"
"2019-12-26","31400.00","0","0","0","0"
"2019-12-26","31500.00","929","86","1015","25260"
"2019-12-26","31600.00","1","0","1","80"
"2019-12-26","31700.00","0","1","1","140"
"2019-12-26","31800.00","0","0","0","0"
"2019-12-26","31900.00","0","3","3","180"
"2019-12-26","32000.00","1643","65","1708","28540"
"2019-12-26","32100.00","0","0","0","0"
"2019-12-26","32200.00","0","0","0","0"
"2019-12-26","32300.00","0","0","0","0"
"2019-12-26","32400.00","0","0","0","0"
"2019-12-26","32500.00","186","0","186","3800"
"2019-12-26","32600.00","0","0","0","0"
"2019-12-26","32700.00","0","0","0","0"
"2019-12-26","32800.00","0","0","0","0"
"2019-12-26","32900.00","0","0","0","0"
"2019-12-26","33000.00","0","0","0","0"
"2019-12-26","33100.00","0","0","0","0"
"2019-12-26","33200.00","0","0","0","0"
"2019-12-26","33300.00","0","0","0","0"
"2019-12-26","33400.00","0","0","0","0"
"2019-12-26","33500.00","4","0","4","60"
"2019-12-26","33600.00","0","0","0","0"
"2019-12-26","33700.00","0","0","0","0"
"2019-12-26","53000.00","0","0","0","0"
"2019-12-26","53500.00","0","0","0","0"
"2019-12-26","54000.00","0","0","0","0"
"2019-12-26","54500.00","0","0","0","0"
"2019-12-26","55000.00","0","0","0","0"
"2019-12-26","55500.00","0","0","0","0"
"2019-12-26","56000.00","0","0","0","0"
"2019-12-26","56500.00","0","0","0","0"
"2019-12-26","57000.00","0","0","0","0"
"2019-12-26","57500.00","0","0","0","0"
"2019-12-26","58000.00","0","0","0","0"
"2019-12-26","58500.00","0","0","0","0"
"2019-12-26","59000.00","0","0","0","0"
"2019-12-26","59500.00","0","0","0","0"
"2019-12-26","60000.00","0","0","0","0"
"2019-12-26","60500.00","0","0","0","0"
"2019-12-26","61000.00","0","0","0","0"
"2019-12-26","61500.00","0","0","0","0"
"2019-12-26","62000.00","0","0","0","0"
"2019-12-26","62500.00","0","0","0","0"
"2019-12-26","63000.00","0","0","0","0"
"2019-12-26","63500.00","0","0","0","0"
"2019-12-26","64000.00","0","0","0","0"
"2019-12-26","64500.00","0","0","0","0"
"2019-12-26","65000.00","0","0","0","0"
"2019-12-26","65500.00","0","0","0","0"
"2019-12-26","66000.00","0","0","0","0"
"2019-12-26","66500.00","0","0","0","0"
"2019-12-26","67000.00","0","0","0","0"
"2019-12-26","67500.00","0","0","0","0"
"2019-12-26","68000.00","0","0","0","0"
"2019-12-26","68500.00","0","0","0","0"
"2019-12-26","69000.00","0","0","0","0"
"2019-12-26","69500.00","0","0","0","0"
"2019-12-26","70000.00","0","0","0","0"
"2019-12-26","70500.00","0","0","0","0"
"2019-12-26","71000.00","0","0","0","0"
"2020-01-02","10100.00","0","0","0","0"
"2020-01-02","10150.00","0","0","0","0"
"2020-01-02","10200.00","0","0","0","0"
